RunId,iteration,Step,estrategia,avances,rescatistas,ruta,rng,Grid,Rescatados,Perdidas,Danio,Fuegos,Pasos,Avances,Estado,gano
53,2,5.0,mejorada,6,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,7919168045412322065,"[[3. 0. 0. 0. 5. 2.]
 [0. 2. 0. 0. 2. 0.]
 [5. 2. 0. 2. 2. 2.]
 [0. 2. 0. 2. 2. 2.]
 [2. 2. 3. 2. 2. 2.]
 [1. 2. 2. 2. 3. 0.]
 [2. 2. 2. 2. 2. 2.]
 [5. 2. 0. 2. 0. 2.]]",2,6,16,28,5,6,perdido,0
54,3,8.0,aleatoria,2,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,6432084778622665797,"[[2. 2. 0. 2. 2. 2.]
 [0. 2. 0. 2. 0. 3.]
 [0. 0. 0. 2. 5. 0.]
 [0. 0. 5. 2. 2. 2.]
 [0. 0. 5. 0. 2. 0.]
 [5. 2. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 3.]
 [0. 0. 5. 4. 0. 0.]]",0,1,24,13,8,2,perdido,0
55,3,13.0,aleatoria,2,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,6432084778622665797,"[[0. 5. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 5. 0. 0. 0. 2.]
 [2. 0. 5. 5. 2. 2.]
 [0. 5. 0. 0. 2. 2.]
 [0. 1. 0. 0. 1. 0.]
 [0. 2. 0. 0. 5. 0.]
 [2. 2. 2. 3. 4. 0.]]",0,0,25,10,13,2,perdido,0
56,3,7.0,aleatoria,2,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,6432084778622665797,"[[0. 2. 0. 5. 1. 1.]
 [2. 2. 2. 0. 1. 0.]
 [5. 2. 2. 0. 0. 0.]
 [0. 2. 2. 0. 0. 0.]
 [2. 2. 2. 2. 1. 5.]
 [2. 2. 2. 0. 0. 0.]
 [2. 5. 0. 0. 0. 3.]
 [2. 0. 0. 3. 0. 1.]]",0,0,25,17,7,2,perdido,0
57,3,9.0,aleatoria,4,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,6432084778622665797,"[[2. 2. 2. 5. 0. 0.]
 [4. 2. 2. 2. 0. 5.]
 [5. 2. 2. 2. 2. 2.]
 [5. 2. 2. 2. 0. 2.]
 [2. 2. 2. 2. 2. 2.]
 [2. 2. 2. 2. 2. 2.]
 [5. 0. 0. 2. 3. 3.]
 [1. 0. 1. 2. 0. 0.]]",0,2,29,30,9,4,perdido,0
58,3,5.0,aleatoria,4,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,6432084778622665797,"[[2. 2. 0. 0. 0. 2.]
 [2. 2. 0. 5. 0. 2.]
 [5. 2. 2. 2. 0. 0.]
 [2. 0. 0. 2. 2. 2.]
 [2. 2. 1. 2. 0. 2.]
 [3. 2. 5. 2. 0. 0.]
 [0. 2. 0. 1. 0. 3.]
 [5. 2. 0. 3. 0. 1.]]",0,0,24,21,5,4,perdido,0
59,3,5.0,aleatoria,4,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,6432084778622665797,"[[2. 2. 0. 0. 5. 2.]
 [2. 2. 0. 2. 2. 2.]
 [0. 2. 0. 2. 0. 5.]
 [0. 0. 3. 2. 2. 2.]
 [1. 0. 0. 2. 2. 2.]
 [0. 2. 0. 2. 0. 0.]
 [0. 2. 0. 5. 1. 3.]
 [5. 2. 0. 3. 0. 0.]]",0,1,29,21,5,4,perdido,0
60,3,4.0,aleatoria,6,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,6432084778622665797,"[[0. 2. 0. 1. 1. 5.]
 [1. 5. 1. 0. 0. 0.]
 [5. 0. 0. 1. 0. 2.]
 [0. 0. 2. 5. 2. 2.]
 [2. 0. 2. 0. 2. 0.]
 [2. 2. 2. 0. 3. 0.]
 [2. 2. 2. 2. 0. 3.]
 [5. 2. 2. 3. 1. 0.]]",0,0,25,17,4,6,perdido,0
61,3,4.0,aleatoria,6,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,6432084778622665797,"[[2. 2. 2. 0. 3. 0.]
 [2. 2. 2. 5. 0. 5.]
 [5. 2. 2. 3. 0. 0.]
 [2. 2. 5. 2. 0. 2.]
 [2. 2. 2. 2. 3. 0.]
 [0. 2. 0. 2. 0. 0.]
 [2. 2. 2. 2. 2. 2.]
 [5. 2. 0. 2. 2. 0.]]",0,3,25,28,4,6,perdido,0
62,3,5.0,aleatoria,6,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,6432084778622665797,"[[5. 1. 2. 5. 2. 3.]
 [5. 0. 2. 2. 2. 2.]
 [2. 0. 2. 2. 2. 5.]
 [2. 2. 0. 2. 0. 2.]
 [2. 2. 2. 2. 1. 0.]
 [2. 2. 2. 2. 0. 0.]
 [0. 0. 5. 2. 0. 3.]
 [1. 0. 1. 3. 2. 2.]]",0,0,24,25,5,6,perdido,0
63,3,47.0,mejorada,2,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,6432084778622665797,"[[1. 0. 0. 0. 1. 1.]
 [0. 5. 0. 0. 0. 0.]
 [0. 0. 3. 0. 0. 1.]
 [5. 5. 0. 1. 2. 2.]
 [0. 0. 0. 0. 2. 0.]
 [0. 0. 0. 0. 2. 2.]
 [3. 0. 5. 2. 3. 2.]
 [5. 0. 0. 2. 2. 2.]]",3,4,6,10,47,2,perdido,0
64,3,26.0,mejorada,2,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,6432084778622665797,"[[0. 0. 1. 0. 0. 1.]
 [0. 0. 0. 0. 0. 0.]
 [5. 0. 5. 5. 0. 1.]
 [3. 5. 0. 0. 0. 0.]
 [0. 0. 0. 0. 1. 1.]
 [0. 0. 1. 0. 0. 3.]
 [0. 0. 0. 1. 0. 2.]
 [5. 5. 0. 3. 0. 2.]]",7,1,14,2,26,2,ganado,1
65,3,24.0,mejorada,2,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,6432084778622665797,"[[0. 0. 0. 0. 5. 0.]
 [0. 0. 1. 0. 0. 1.]
 [5. 5. 0. 0. 0. 0.]
 [0. 0. 0. 1. 1. 3.]
 [0. 0. 1. 0. 0. 0.]
 [0. 0. 0. 0. 1. 0.]
 [0. 0. 0. 0. 0. 0.]
 [5. 0. 0. 0. 0. 1.]]",8,1,8,0,24,2,ganado,1
66,3,13.0,mejorada,4,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,6432084778622665797,"[[0. 5. 0. 2. 5. 1.]
 [0. 0. 2. 0. 0. 1.]
 [5. 0. 0. 0. 1. 3.]
 [0. 5. 2. 0. 2. 2.]
 [0. 0. 2. 2. 2. 2.]
 [3. 0. 2. 0. 0. 2.]
 [0. 5. 0. 0. 1. 0.]
 [1. 5. 1. 3. 1. 0.]]",5,2,25,11,13,4,perdido,0
67,3,12.0,mejorada,4,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,6432084778622665797,"[[0. 1. 0. 0. 5. 0.]
 [0. 1. 0. 0. 0. 0.]
 [5. 0. 0. 0. 5. 0.]
 [0. 2. 2. 0. 0. 2.]
 [0. 0. 2. 0. 2. 2.]
 [2. 0. 1. 0. 2. 2.]
 [0. 5. 0. 0. 2. 2.]
 [5. 0. 0. 2. 3. 2.]]",7,2,16,13,12,4,ganado,1
68,3,8.0,mejorada,4,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,6432084778622665797,"[[0. 0. 2. 2. 2. 2.]
 [0. 2. 2. 2. 2. 2.]
 [5. 5. 2. 2. 2. 5.]
 [0. 0. 2. 2. 2. 2.]
 [0. 3. 2. 2. 2. 2.]
 [0. 2. 0. 2. 0. 0.]
 [0. 3. 5. 2. 0. 3.]
 [0. 5. 0. 2. 0. 0.]]",1,3,27,25,8,4,perdido,0
69,3,11.0,mejorada,6,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,6432084778622665797,"[[0. 2. 2. 0. 5. 0.]
 [2. 2. 2. 0. 0. 2.]
 [5. 2. 2. 2. 2. 5.]
 [1. 0. 1. 0. 2. 0.]
 [0. 2. 1. 0. 5. 0.]
 [2. 2. 0. 0. 1. 0.]
 [0. 2. 0. 0. 0. 0.]
 [5. 2. 0. 0. 3. 0.]]",7,3,25,17,11,6,perdido,0
70,3,8.0,mejorada,6,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,6432084778622665797,"[[1. 0. 0. 2. 2. 0.]
 [0. 0. 0. 0. 2. 2.]
 [0. 0. 0. 0. 2. 5.]
 [5. 0. 0. 0. 5. 2.]
 [0. 5. 1. 0. 2. 2.]
 [3. 0. 3. 2. 0. 2.]
 [0. 0. 0. 2. 0. 2.]
 [2. 5. 0. 2. 0. 2.]]",3,4,24,16,8,6,perdido,0
71,3,6.0,mejorada,6,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,6432084778622665797,"[[2. 0. 2. 2. 2. 2.]
 [0. 5. 0. 3. 2. 2.]
 [5. 2. 2. 2. 2. 5.]
 [0. 2. 2. 2. 2. 2.]
 [0. 2. 0. 2. 2. 2.]
 [2. 2. 0. 2. 0. 2.]
 [0. 0. 0. 0. 2. 3.]
 [5. 5. 0. 3. 0. 2.]]",0,2,25,27,6,6,perdido,0
72,4,11.0,aleatoria,2,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,868632717012091125,"[[0. 0. 2. 2. 2. 2.]
 [0. 5. 0. 2. 2. 5.]
 [0. 0. 0. 0. 2. 0.]
 [1. 0. 0. 0. 0. 0.]
 [1. 0. 3. 0. 0. 0.]
 [0. 2. 2. 5. 0. 0.]
 [0. 2. 5. 0. 0. 4.]
 [5. 0. 0. 3. 0. 5.]]",0,0,26,10,11,2,perdido,0
73,4,15.0,aleatoria,2,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,868632717012091125,"[[2. 2. 0. 0. 1. 1.]
 [0. 2. 0. 0. 5. 0.]
 [0. 0. 0. 1. 0. 0.]
 [2. 0. 1. 0. 5. 0.]
 [2. 0. 5. 0. 0. 0.]
 [1. 2. 0. 1. 0. 1.]
 [0. 2. 0. 5. 2. 3.]
 [5. 4. 0. 3. 0. 0.]]",0,0,24,8,15,2,perdido,0
74,4,14.0,aleatoria,2,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,868632717012091125,"[[0. 5. 0. 2. 0. 0.]
 [0. 1. 0. 0. 0. 0.]
 [0. 5. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 4.]
 [5. 0. 0. 3. 1. 1.]
 [1. 2. 0. 1. 0. 0.]
 [0. 5. 0. 1. 5. 2.]
 [1. 0. 0. 0. 0. 3.]]",0,2,24,3,14,2,perdido,0
75,4,8.0,aleatoria,4,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,868632717012091125,"[[0. 2. 2. 0. 5. 0.]
 [2. 2. 2. 2. 2. 2.]
 [5. 2. 2. 2. 0. 5.]
 [2. 2. 2. 2. 2. 2.]
 [2. 2. 3. 2. 2. 0.]
 [2. 2. 0. 0. 0. 0.]
 [5. 0. 5. 1. 1. 3.]
 [0. 0. 1. 3. 1. 0.]]",0,1,25,23,8,4,perdido,0
76,4,5.0,aleatoria,4,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,868632717012091125,"[[2. 2. 2. 2. 5. 2.]
 [2. 2. 2. 2. 2. 2.]
 [5. 0. 2. 2. 2. 2.]
 [0. 5. 0. 2. 2. 2.]
 [0. 3. 5. 0. 2. 0.]
 [0. 1. 0. 2. 2. 2.]
 [0. 5. 0. 0. 0. 2.]
 [5. 0. 0. 3. 2. 2.]]",0,2,24,26,5,4,perdido,0
77,4,7.0,aleatoria,4,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,868632717012091125,"[[0. 0. 0. 2. 5. 2.]
 [1. 5. 3. 2. 2. 2.]
 [0. 2. 2. 2. 2. 5.]
 [2. 2. 2. 2. 2. 2.]
 [2. 5. 2. 2. 2. 2.]
 [0. 5. 0. 2. 2. 0.]
 [0. 0. 1. 0. 0. 3.]
 [5. 3. 0. 2. 1. 0.]]",0,2,26,25,7,4,perdido,0
78,4,4.0,aleatoria,6,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,868632717012091125,"[[5. 2. 2. 2. 5. 2.]
 [0. 2. 2. 2. 2. 2.]
 [2. 2. 2. 2. 2. 2.]
 [2. 2. 5. 2. 2. 2.]
 [2. 2. 2. 2. 2. 2.]
 [0. 2. 5. 2. 2. 0.]
 [4. 0. 0. 2. 0. 3.]
 [5. 0. 0. 3. 1. 0.]]",0,0,34,31,4,6,perdido,0
79,4,5.0,aleatoria,6,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,868632717012091125,"[[2. 2. 2. 0. 5. 2.]
 [2. 2. 2. 2. 2. 2.]
 [5. 2. 2. 2. 2. 5.]
 [0. 0. 5. 3. 2. 2.]
 [0. 1. 0. 0. 0. 2.]
 [0. 2. 0. 2. 0. 2.]
 [2. 2. 5. 1. 1. 3.]
 [5. 2. 2. 3. 0. 0.]]",0,1,26,27,5,6,perdido,0
80,4,6.0,aleatoria,6,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,868632717012091125,"[[2. 2. 2. 2. 2. 0.]
 [5. 2. 2. 2. 2. 0.]
 [2. 2. 2. 2. 2. 2.]
 [0. 3. 0. 2. 2. 3.]
 [5. 2. 0. 2. 2. 2.]
 [5. 2. 0. 2. 1. 0.]
 [0. 1. 1. 0. 0. 3.]
 [0. 5. 1. 2. 1. 0.]]",0,2,31,24,6,6,perdido,0
81,4,30.0,mejorada,2,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,868632717012091125,"[[0. 0. 0. 1. 0. 1.]
 [0. 0. 0. 5. 0. 1.]
 [0. 0. 5. 0. 1. 5.]
 [0. 0. 0. 0. 0. 3.]
 [0. 5. 0. 1. 0. 0.]
 [1. 2. 1. 0. 2. 2.]
 [0. 5. 0. 1. 2. 2.]
 [5. 0. 0. 3. 2. 2.]]",7,2,6,7,30,2,ganado,1
82,4,53.0,mejorada,2,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,868632717012091125,"[[0. 0. 0. 1. 1. 3.]
 [5. 0. 0. 0. 0. 0.]
 [5. 0. 0. 0. 0. 0.]
 [0. 0. 1. 1. 3. 3.]
 [0. 1. 5. 0. 0. 1.]
 [0. 0. 0. 2. 2. 2.]
 [0. 5. 0. 2. 2. 2.]
 [5. 0. 0. 2. 2. 2.]]",2,4,14,9,53,2,perdido,0
83,4,32.0,mejorada,2,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,868632717012091125,"[[2. 2. 2. 2. 2. 0.]
 [2. 2. 0. 2. 0. 0.]
 [5. 0. 1. 5. 0. 5.]
 [0. 0. 0. 0. 5. 0.]
 [0. 0. 1. 0. 0. 0.]
 [3. 0. 0. 0. 0. 0.]
 [0. 0. 5. 1. 0. 1.]
 [5. 0. 0. 3. 0. 0.]]",7,1,14,9,32,2,ganado,1
84,4,15.0,mejorada,4,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,868632717012091125,"[[0. 1. 0. 1. 0. 0.]
 [0. 0. 0. 1. 0. 0.]
 [5. 0. 0. 0. 0. 0.]
 [5. 2. 0. 0. 0. 0.]
 [5. 0. 5. 2. 0. 3.]
 [2. 0. 0. 0. 2. 2.]
 [0. 5. 1. 3. 2. 2.]
 [5. 0. 0. 3. 2. 2.]]",2,4,10,9,15,4,perdido,0
85,4,12.0,mejorada,4,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,868632717012091125,"[[1. 0. 0. 0. 0. 0.]
 [0. 0. 0. 1. 0. 0.]
 [0. 3. 3. 5. 0. 0.]
 [1. 0. 0. 0. 5. 0.]
 [0. 2. 1. 0. 5. 2.]
 [0. 3. 0. 5. 2. 2.]
 [0. 0. 5. 2. 2. 2.]
 [5. 0. 0. 2. 2. 2.]]",3,4,19,10,12,4,perdido,0
86,4,6.0,mejorada,4,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,868632717012091125,"[[0. 0. 2. 2. 5. 2.]
 [0. 2. 2. 2. 2. 2.]
 [5. 0. 2. 2. 2. 2.]
 [0. 5. 0. 2. 2. 2.]
 [1. 0. 1. 2. 2. 2.]
 [0. 0. 1. 0. 2. 0.]
 [0. 5. 1. 0. 0. 3.]
 [5. 0. 1. 3. 0. 3.]]",0,0,24,20,6,4,perdido,0
87,4,14.0,mejorada,6,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,868632717012091125,"[[1. 0. 3. 2. 2. 2.]
 [0. 0. 2. 2. 2. 2.]
 [0. 0. 5. 2. 0. 2.]
 [2. 0. 5. 4. 5. 0.]
 [0. 0. 0. 1. 0. 2.]
 [2. 2. 0. 0. 5. 0.]
 [2. 0. 1. 2. 0. 0.]
 [5. 5. 0. 2. 3. 0.]]",0,3,28,16,14,6,perdido,0
88,4,7.0,mejorada,6,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,868632717012091125,"[[0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 1.]
 [0. 0. 5. 5. 3. 0.]
 [0. 0. 0. 0. 2. 3.]
 [5. 2. 0. 5. 2. 2.]
 [1. 0. 1. 1. 2. 2.]
 [0. 5. 0. 2. 2. 2.]
 [5. 0. 0. 2. 2. 2.]]",3,4,18,12,7,6,perdido,0
89,4,7.0,mejorada,6,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,868632717012091125,"[[0. 2. 2. 2. 5. 2.]
 [2. 2. 2. 2. 2. 2.]
 [5. 2. 2. 2. 2. 5.]
 [2. 2. 2. 0. 2. 2.]
 [2. 2. 2. 2. 2. 2.]
 [0. 2. 0. 0. 3. 2.]
 [2. 2. 0. 3. 2. 2.]
 [5. 2. 2. 3. 2. 2.]]",0,1,25,38,7,6,perdido,0
90,5,14.0,aleatoria,2,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,8998527916616952261,"[[0. 5. 0. 0. 0. 5.]
 [0. 5. 0. 2. 0. 2.]
 [0. 0. 2. 2. 2. 5.]
 [0. 0. 5. 3. 2. 2.]
 [1. 0. 2. 2. 2. 2.]
 [0. 2. 1. 2. 0. 2.]
 [5. 0. 0. 2. 3. 2.]
 [0. 1. 0. 3. 1. 0.]]",1,1,24,17,14,2,perdido,0
91,5,12.0,aleatoria,2,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,8998527916616952261,"[[2. 2. 2. 2. 2. 0.]
 [5. 0. 2. 2. 0. 0.]
 [5. 0. 2. 0. 0. 0.]
 [2. 3. 0. 0. 0. 5.]
 [2. 0. 5. 1. 0. 0.]
 [5. 0. 0. 0. 0. 0.]
 [0. 0. 0. 2. 5. 0.]
 [0. 0. 0. 3. 0. 4.]]",0,0,24,11,12,2,perdido,0
92,5,15.0,aleatoria,2,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,8998527916616952261,"[[0. 0. 0. 0. 0. 5.]
 [2. 0. 0. 5. 0. 0.]
 [5. 2. 2. 0. 0. 0.]
 [0. 2. 2. 0. 2. 2.]
 [2. 2. 2. 0. 2. 2.]
 [0. 0. 0. 0. 0. 0.]
 [0. 1. 0. 1. 3. 3.]
 [0. 5. 1. 3. 2. 2.]]",0,0,25,15,15,2,perdido,0
93,5,6.0,aleatoria,4,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,8998527916616952261,"[[2. 2. 5. 0. 5. 0.]
 [2. 2. 2. 0. 5. 0.]
 [2. 2. 2. 2. 2. 0.]
 [2. 2. 0. 2. 2. 2.]
 [2. 2. 5. 2. 2. 2.]
 [0. 2. 0. 2. 0. 0.]
 [0. 4. 0. 2. 0. 3.]
 [5. 0. 5. 3. 2. 0.]]",0,0,31,24,6,4,perdido,0
94,5,6.0,aleatoria,4,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,8998527916616952261,"[[2. 2. 0. 0. 2. 2.]
 [5. 2. 0. 5. 0. 0.]
 [5. 2. 2. 2. 2. 5.]
 [2. 2. 2. 2. 2. 2.]
 [2. 2. 2. 2. 2. 2.]
 [0. 2. 0. 2. 1. 0.]
 [2. 5. 4. 0. 0. 3.]
 [5. 2. 2. 3. 1. 0.]]",0,0,27,29,6,4,perdido,0
95,5,5.0,aleatoria,4,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,8998527916616952261,"[[0. 0. 5. 0. 1. 1.]
 [5. 5. 0. 2. 5. 0.]
 [2. 0. 2. 2. 2. 0.]
 [2. 3. 2. 2. 0. 2.]
 [2. 2. 2. 2. 0. 0.]
 [0. 2. 2. 0. 1. 1.]
 [2. 2. 5. 0. 1. 3.]
 [0. 0. 5. 3. 1. 0.]]",0,1,25,17,5,4,perdido,0
96,5,6.0,aleatoria,6,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,8998527916616952261,"[[2. 2. 2. 2. 2. 2.]
 [2. 2. 2. 2. 2. 2.]
 [5. 2. 2. 2. 0. 3.]
 [2. 2. 2. 2. 5. 5.]
 [2. 2. 2. 2. 2. 2.]
 [2. 2. 2. 2. 2. 0.]
 [2. 2. 2. 0. 0. 3.]
 [5. 2. 5. 3. 0. 1.]]",2,2,38,36,6,6,perdido,0
97,5,5.0,aleatoria,6,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,8998527916616952261,"[[0. 0. 5. 2. 2. 2.]
 [2. 2. 2. 2. 2. 2.]
 [5. 2. 2. 2. 2. 2.]
 [0. 2. 1. 0. 2. 2.]
 [0. 0. 5. 0. 2. 0.]
 [2. 2. 2. 5. 2. 0.]
 [2. 3. 2. 1. 2. 2.]
 [5. 0. 3. 3. 2. 0.]]",0,3,24,27,5,6,perdido,0
98,5,6.0,aleatoria,6,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,8998527916616952261,"[[0. 2. 0. 5. 2. 0.]
 [0. 2. 0. 5. 2. 2.]
 [5. 2. 2. 3. 2. 2.]
 [2. 2. 2. 2. 2. 2.]
 [2. 2. 0. 3. 2. 2.]
 [2. 2. 2. 0. 2. 2.]
 [2. 2. 2. 2. 2. 2.]
 [5. 2. 5. 3. 2. 2.]]",1,3,33,33,6,6,perdido,0
99,5,51.0,mejorada,2,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,8998527916616952261,"[[0. 1. 0. 1. 5. 0.]
 [1. 0. 0. 0. 0. 5.]
 [0. 0. 0. 0. 0. 0.]
 [0. 1. 0. 0. 2. 2.]
 [0. 1. 0. 0. 3. 2.]
 [2. 3. 0. 5. 0. 0.]
 [1. 0. 0. 5. 1. 1.]
 [5. 5. 0. 0. 1. 0.]]",7,2,5,4,51,2,ganado,1
100,5,35.0,mejorada,2,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,8998527916616952261,"[[0. 0. 0. 0. 5. 1.]
 [0. 0. 5. 0. 1. 1.]
 [0. 0. 0. 0. 1. 5.]
 [0. 0. 1. 0. 0. 3.]
 [0. 1. 1. 5. 2. 2.]
 [0. 0. 0. 3. 2. 2.]
 [0. 5. 0. 2. 2. 2.]
 [5. 1. 0. 3. 2. 2.]]",3,4,17,9,35,2,perdido,0
101,5,17.0,mejorada,2,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,8998527916616952261,"[[0. 0. 0. 1. 0. 1.]
 [0. 0. 0. 0. 0. 0.]
 [5. 0. 0. 2. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [1. 3. 0. 0. 0. 3.]
 [0. 5. 0. 1. 2. 3.]
 [5. 0. 0. 0. 2. 0.]]",7,1,15,3,17,2,ganado,1
102,5,20.0,mejorada,4,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,8998527916616952261,"[[1. 0. 1. 1. 5. 1.]
 [0. 0. 0. 0. 0. 0.]
 [0. 5. 0. 0. 0. 0.]
 [2. 0. 0. 0. 1. 0.]
 [2. 0. 2. 0. 1. 0.]
 [0. 0. 1. 0. 0. 0.]
 [5. 0. 0. 1. 1. 0.]
 [5. 0. 1. 3. 0. 1.]]",7,2,16,3,20,4,ganado,1
103,5,19.0,mejorada,4,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,8998527916616952261,"[[0. 0. 3. 0. 1. 1.]
 [0. 0. 0. 0. 0. 0.]
 [0. 5. 5. 5. 0. 1.]
 [0. 0. 1. 0. 0. 0.]
 [1. 1. 0. 0. 0. 0.]
 [0. 0. 0. 5. 2. 2.]
 [5. 0. 0. 0. 2. 2.]
 [5. 1. 0. 3. 2. 3.]]",7,1,19,5,19,4,ganado,1
104,5,11.0,mejorada,4,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,8998527916616952261,"[[2. 2. 2. 2. 2. 2.]
 [2. 2. 0. 2. 0. 2.]
 [5. 2. 2. 0. 2. 5.]
 [2. 2. 1. 0. 2. 5.]
 [0. 0. 5. 0. 2. 2.]
 [1. 2. 0. 2. 2. 2.]
 [0. 0. 5. 1. 2. 2.]
 [5. 1. 0. 3. 2. 2.]]",6,3,25,27,11,4,perdido,0
105,5,11.0,mejorada,6,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,8998527916616952261,"[[2. 2. 1. 0. 0. 0.]
 [2. 0. 0. 1. 5. 0.]
 [2. 0. 5. 1. 0. 5.]
 [2. 2. 2. 0. 0. 0.]
 [2. 2. 2. 0. 5. 2.]
 [1. 2. 1. 3. 2. 2.]
 [0. 0. 1. 0. 2. 2.]
 [5. 5. 1. 3. 2. 2.]]",2,1,26,18,11,6,perdido,0
